date,regime,gross_return,transaction_cost,turnover,portfolio_return,w_BIL,w_DBC,w_EEM,w_EFA,w_GLD,w_IEF,w_SPY,w_TLT,w_VNQ
2020-11-30,2,0.04463512649304228,0.0003552929520848799,0.3552929520848799,0.044279833540957395,0.26612751276717506,0.06234014189634572,0.14208517090094874,0.07427685831720732,0.10271181259192627,0.08800592923306727,0.13103576820656468,0.08702026061291435,0.04639654547385072
2020-12-31,2,0.031051793878363147,0.000177181209822019,0.177181209822019,0.030874612668541128,0.22975738074522878,0.07300237775744266,0.11715472145667868,0.08033970601063994,0.15167003830094689,0.09516026668713999,0.10374574476177147,0.09215053136423901,0.05701923291591259
2021-01-31,2,-0.0042247554403081105,0.0001259864653956481,0.1259864653956481,-0.0043507419057037585,0.21339082133535298,0.08572513192657466,0.10998394950612081,0.08863904914643742,0.12119737413908296,0.1155553071124823,0.09476250758624503,0.10376098658319957,0.06698487266450431
2021-02-28,2,0.0019433485192968027,6.954225068998919e-05,0.06954225068998919,0.0018738062686068134,0.20602586960090885,0.09906230806365228,0.10606839992275319,0.08867948838266623,0.10540161004403073,0.12763438332532961,0.0870676476541144,0.10782363727306321,0.0722366557334815
2021-03-31,1,0.0017250878523775125,0.00045426199000364446,0.4542619900036444,0.001270825862373868,0.3054144934421187,0.1592256664637424,0.15160986287142567,0.058904168581017886,0.053877667417872394,0.06458901927299633,0.058258828227487236,0.053846088178008164,0.09427420554533131
2021-04-30,1,0.0482378036398161,0.0005523879201090189,0.5523879201090189,0.04768541571970708,0.15393652204895342,0.25385226918520176,0.09466922452268128,0.05554673064175427,0.03474538687009571,0.039811478507269626,0.12201524952438617,0.03333799711817534,0.21208514158148242
2021-05-31,0,0.01885588243372826,0.00035739932919042074,0.3573993291904207,0.01849848310453784,0.11719780716672969,0.32997611047726366,0.04260115103520657,0.02499602878878977,0.015635424091543067,0.01791516532827133,0.14557475777449672,0.0150020987031789,0.29110145663452036
2021-06-30,0,0.024882733844662254,0.0001659107074644882,0.16591070746448822,0.024716823137197766,0.09812488080532974,0.3693547719730708,0.019170517965842952,0.01124821295495547,0.007035940841194412,0.008061824397722097,0.15429536493085924,0.006750944416430503,0.32595754171459473
2021-07-31,0,0.024025661038836313,7.34299918645579e-05,0.0734299918645579,0.023952231046971754,0.09015697718993071,0.37577122605442614,0.008626733084629332,0.005061695829729961,0.003166173378537505,0.0036278209789749856,0.1598493346881963,0.003037924987393763,0.35070211380818134
2021-08-31,0,0.007944336235706805,0.00011606283726535103,0.11606283726535103,0.007828273398441454,0.06488149611686153,0.3559514800374157,0.0038820298880832293,0.002277763123378517,0.0014247780203419252,0.0016325194405387433,0.17784803604289448,0.0013670662443271934,0.39073483108615864
2021-09-30,2,-0.014646164186266892,0.0005872266478486404,0.5872266478486404,-0.015233390834115533,0.1391966732525877,0.24148589758643796,0.01984014931597935,0.05982020519010985,0.047593349714325967,0.04808094470229262,0.14505548730136691,0.05454765458255584,0.24437963835434376
2021-10-31,0,0.055184331777177874,0.0004434165101639398,0.4434165101639398,0.05474091526701393,0.07913850296366445,0.3431515421570682,0.008928067192190714,0.026919092335549427,0.021417007371446684,0.021636425116031678,0.26509809781270655,0.02454644456215033,0.2091648204891919
2021-11-30,2,-0.02149439915516848,0.0005476482066783333,0.5476482066783332,-0.02204204736184681,0.145612326333649,0.211179063017659,0.019723811272861227,0.03316644866562793,0.04300562779531347,0.09840919858709293,0.17988344708867604,0.11649223022565536,0.15252784701346506
2021-12-31,0,0.05523523208183591,0.0005211129938643597,0.5211129938643597,0.054714119087971545,0.08202554685014204,0.18514786966958888,0.008875715072787558,0.014924901899532567,0.019352532507891217,0.044284139364191816,0.2915187119659023,0.05242150360154496,0.30144907906841867
2022-01-31,2,-0.02065708116040172,0.00038958168533486336,0.38958168533486337,-0.021046662845736582,0.14691149608256393,0.1755244741958863,0.031995838387291295,0.035000951259524994,0.06413821611416314,0.06842742692677356,0.20279121619209414,0.07020125319320492,0.20500912764849763
2022-02-28,2,0.007261320812287586,0.00033160424456464256,0.33160424456464255,0.006929716567722943,0.1761101732371538,0.1700137070571247,0.04306818624884647,0.045634316134759045,0.1515785407719402,0.08479791172124265,0.12351553667424003,0.08128817613190101,0.1239934520227921
2022-03-31,1,0.03584319452845623,0.0004189737358756594,0.4189737358756594,0.03542422079258057,0.10418093328509768,0.2892661841443017,0.030067536248293354,0.03253705929395293,0.2262029488499266,0.04963407059306126,0.08141067673548426,0.04709715605442385,0.1396034347954584
2022-04-30,2,-0.015672620441792715,0.0003119182391713465,0.31191823917134653,-0.015984538680964062,0.18619390845812706,0.22193767545667475,0.04120659108608758,0.03830092738648242,0.21922279576949583,0.08559803342924287,0.05933888396981863,0.06817641470056243,0.08002476974350847
2022-05-31,2,0.002510935818048278,0.00018849293923308436,0.18849293923308436,0.002322442878815194,0.23996874094922432,0.21893587914915463,0.051246229377020766,0.04302740704890019,0.16761414266921604,0.10687118991032413,0.0462999154340276,0.0726087773915751,0.0534277180705572
2022-06-30,2,-0.0321037714218181,0.00011219457371382839,0.11219457371382839,-0.03221596599553193,0.2716562323835781,0.2069792177243517,0.05530577284225052,0.04244657816030839,0.14947663709632092,0.12142253913239642,0.03690728572113866,0.07840768012683347,0.037398056812821795
2022-07-31,2,0.006931881596496289,0.00011742654831836694,0.11742654831836694,0.006814455048177922,0.3085567672381671,0.1821504146162113,0.05045244897091708,0.03933439789228717,0.13182794033630546,0.13670149297513168,0.033113663662725126,0.0849414655886927,0.032921408719562416
2022-08-31,2,-0.02069253988212421,5.5977536050584586e-05,0.055977536050584586,-0.020748517418174794,0.3344546983829084,0.17267543440678818,0.05095523286728123,0.03587034253693436,0.12144490930679291,0.13548142846147956,0.03143727344299463,0.08652951857287955,0.031151162021941223
2022-09-30,2,-0.040442170308559684,0.0001413749946654436,0.1413749946654436,-0.04058354530322513,0.38002126158931093,0.11501951292709528,0.05179204353989435,0.029509759913347807,0.12607114834328456,0.14935641383584097,0.02969386560410956,0.09231241761573265,0.026223576631383937
2022-10-31,2,-0.0003196764961706823,0.00010317916586049367,0.10317916586049367,-0.00042285566203117595,0.4240235517977723,0.08217971090177721,0.0458734337973184,0.029115177574369686,0.12958926793823894,0.15041698790731126,0.032702464659470395,0.08274897999443678,0.02335042542930514
2022-11-30,2,0.04388382317987135,0.00011443842092724214,0.11443842092724213,0.04376938475894411,0.40477758405542147,0.05850252880266883,0.050792004708414204,0.051386593785121684,0.13946021963998462,0.13635505245007973,0.05183363567153132,0.08377608062240342,0.0231163002643748
2022-12-31,2,-0.0035020910130359297,0.00014652127942114094,0.14652127942114093,-0.0036486122924570706,0.38420969663657756,0.058210861692491886,0.03808889471119377,0.06140276416006849,0.20270468897560825,0.121070029821052,0.040219826525668245,0.07111461996162755,0.02297861751571229
2023-01-31,2,0.041117151398537194,0.0001693187648210166,0.1693187648210166,0.04094783263371618,0.3201852769093576,0.0450812203744599,0.04878017183113653,0.060860983943097094,0.23429845196312282,0.15266597241336055,0.041041323909367884,0.06415107881334256,0.03293551984275506
2023-02-28,2,-0.02745048151809548,0.00011186160233040699,0.11186160233040698,-0.027562343120425884,0.36775682279656163,0.04707265298049495,0.03468463956799682,0.06241031383487139,0.23329432239530049,0.12652271193213696,0.04585981668955805,0.05607555698903591,0.026323162814043895
2023-03-31,2,0.03371239916306252,0.00014636316545751373,0.14636316545751374,0.03356603599760501,0.317112955273673,0.038424403192756085,0.0423519846921607,0.06278895514403159,0.2242528592148813,0.16035978429965622,0.0488004154260852,0.08443348218042225,0.02147516057633367
2023-04-30,2,0.006656256202263093,6.320156723961211e-05,0.06320156723961211,0.006593054635023481,0.3064559499922754,0.03541055904835463,0.04442428601581721,0.059806375163036225,0.2155803599175658,0.17727246524653612,0.046357314768650605,0.09704928352969194,0.017643406318072197
2023-05-31,2,-0.01281034730060838,6.11268127792889e-05,0.0611268127792889,-0.012871474113387668,0.31677300618476967,0.029610637666228495,0.04091262445224976,0.051676917160187366,0.20579792960491777,0.1887377631835382,0.04574460407736841,0.10583033578984001,0.014916181880900384
2023-06-30,2,0.0058137783616333365,6.784926260371877e-05,0.06784926260371876,0.005745929099029617,0.3186062423026369,0.026352187936785083,0.0427024555024232,0.05270296178048008,0.17950385402635732,0.18436565718968267,0.05705350951392572,0.10843787694798529,0.030275254799723792
2023-07-31,2,0.017608607839087433,0.00021936849300221704,0.21936849300221703,0.017389239346085217,0.34662188515381986,0.08361029648208454,0.04789789966773168,0.05262294290107803,0.1771659920823873,0.12122989357601904,0.06983738759630312,0.06430727488391247,0.03670642765666399
2023-08-31,2,-0.009826034508883696,0.00010912158513016385,0.10912158513016385,-0.00993515609401386,0.3598833799670238,0.1116559627278816,0.03443327560034556,0.051840964409918464,0.17975824536349816,0.10377856543693793,0.0804987658212732,0.05047182903522874,0.0276790116378926
2023-09-30,2,-0.017413280726961602,0.00015800111818483467,0.15800111818483467,-0.017571281845146437,0.408470665635223,0.13451441145562226,0.02959847994564467,0.03762767009632098,0.12926433379737526,0.11059069617657631,0.08124145977811226,0.04428942458337444,0.02440285853175077
2023-10-31,2,0.0017946082124534867,8.841560207557815e-05,0.08841560207557815,0.0017061926103779086,0.4232181183910881,0.14917646269864643,0.025496330997782424,0.029008442374892893,0.14332874478538582,0.11132458222746562,0.060608678930832924,0.03630174370915237,0.02153689588475348
2023-11-30,2,0.02642983351948594,0.0001311641938982525,0.1311641938982525,0.02629866932558769,0.39162906492921346,0.14760584019694475,0.038208649939982936,0.039860350127330975,0.1536008836840077,0.08997566268366353,0.07782984833174444,0.025228242267404513,0.03606145783970774
2023-12-31,2,0.02259654805561333,0.00026194699622178767,0.2619469962217877,0.022334601059391543,0.3318978492923394,0.08198803276186521,0.041586990010967134,0.04481806710035007,0.1868440932188907,0.1418535281478627,0.07220537329280424,0.05009820655229992,0.04870785962262073
2024-01-31,2,-0.004431609884681544,0.00011709781129675851,0.11709781129675852,-0.004548707695978302,0.33053640051730127,0.05440227614141019,0.026282687885811153,0.047542783305471424,0.17254669509116058,0.17616502719886085,0.07533410237900226,0.06759259352874686,0.04959743395223553
2024-02-29,2,0.006000453925351747,0.0001155017526663355,0.1155017526663355,0.005884952172685412,0.3064124819368428,0.04166128319720197,0.03761802516881558,0.06507515615348639,0.18347222765477655,0.17856714128918977,0.08999922952797385,0.04670662872024578,0.05048782635146738
2024-03-31,1,0.036054163900002975,0.0005135912885169737,0.5135912885169738,0.035540572611486,0.15438561687157923,0.031065298078368667,0.03825369937280985,0.154406770755056,0.21220316450760418,0.09617167068306975,0.22809664812806926,0.03838661502224057,0.04703051658120251
2024-04-30,2,-0.0076780778122395865,0.00030694875695353515,0.30694875695353513,-0.007985026569193122,0.2132034211286031,0.08379016903426598,0.0512011350397048,0.10791332135636648,0.24118743210455554,0.08249899439980196,0.1542545300774857,0.033133517728996795,0.0328174791302195
2024-05-31,0,0.030657900575209007,0.0005043954918114675,0.5043954918114675,0.03015350508339754,0.11689838765601292,0.03770557606541969,0.023040510767867596,0.15853600913377086,0.29672656534726094,0.037124547479910903,0.3002904549631097,0.01491008297804856,0.014767865608598774
2024-06-30,0,0.015474525612888961,0.0003661658269696461,0.36616582696964606,0.015108359785919316,0.07848971886735169,0.01696750922943892,0.10747624074414955,0.07134120411019691,0.30887801955934346,0.016706046365959924,0.38678618425956823,0.0067095373401218515,0.006645539523869448
2024-07-31,0,0.025372848718965904,0.00018354551098063245,0.18354551098063243,0.02518930320798527,0.051820373490308255,0.007635379153247514,0.1542968421799516,0.03210354184958869,0.3292282910225166,0.007517720864681965,0.4113880668509093,0.003019291803054833,0.002990492785741321
2024-08-31,0,0.023505756025645207,0.00048269535922682976,0.48269535922682977,0.023023060666418377,0.13988155631176394,0.003435920618961381,0.06943357898097821,0.014446593832314909,0.30541029136617903,0.003382974389106928,0.30637341361162046,0.0013586813113746854,0.15627698957770053
2024-09-30,0,0.030353660450806084,0.00032727538400713374,0.32727538400713374,0.03002638506679895,0.1946639272490215,0.0015461642785326302,0.031245110541440222,0.006500967224541787,0.2843305161003488,0.001522338475098166,0.21444725889688857,0.0006114065901186085,0.2651323106440099
2024-10-31,0,-0.00030255353793484825,0.0002525733603001878,0.2525733603001878,-0.000555126898235036,0.10654859432932429,0.0006957739253396868,0.014060299743648098,0.0029254352510438594,0.3180535906119304,0.0006850523137942513,0.19906020457684398,0.0002751329655534004,0.3576959162825222
2024-11-30,0,0.019418302041014125,7.85460283362256e-05,0.07854602833622559,0.0193397560126779,0.08994463762569414,0.0003130982664028644,0.006327134884641821,0.00131644586296975,0.305637464957106,0.0003082735412075043,0.2007889633019531,0.00012380983449909,0.39524017172552584
2024-12-31,2,-0.027652977269278026,0.0004913110042716682,0.49131100427166824,-0.028144288273549693,0.1857881470946851,0.040784257271072946,0.026516638110757877,0.019439084859893062,0.2847334423537084,0.046539547067487565,0.16183974912111931,0.02492122774735273,0.20943790637392307
2025-01-31,0,0.03603062896573633,0.000494761104558898,0.494761104558898,0.035535867861177434,0.11817751710291391,0.0761474763484262,0.011932487149841044,0.008747588186951883,0.3271211050303049,0.02094279618036941,0.3314694196466185,0.011214552486308727,0.09424705786826545
2025-02-28,0,0.005242091716849221,0.0002587881988721151,0.25878819887211507,0.004983303517977106,0.06967988269631126,0.14379070467464128,0.005369619217428494,0.003936414684128348,0.3774227388514611,0.009424258281166328,0.34291865693530477,0.005046548618838993,0.04241117604071947
2025-03-31,0,0.034439668778659414,0.0004893351559687459,0.4893351559687459,0.03395033362269067,0.047855947213340064,0.2804772607871501,0.002416328647842928,0.09975153152166653,0.38958864388578707,0.004240916226524901,0.15431339562088714,0.0022709468784775466,0.01908502921832376
2025-04-30,1,0.016389702674893494,0.00045810518698826606,0.4581051869882661,0.01593159748790523,0.04739189202818059,0.13616708587902832,0.026498572950819477,0.20775695955077025,0.3798142777888082,0.08946354949598394,0.07980939831701415,0.013660136690063137,0.0194381272993319
2025-05-31,0,0.02256102063790801,0.00040497949363158057,0.4049794936315806,0.02215604114427643,0.03782635141268126,0.061275188645562736,0.11348052559581093,0.3232647537215691,0.37308613531329904,0.040258597273192795,0.035914229242656366,0.006147061510528411,0.008747157284699355
2025-06-30,0,0.024613879027461337,0.00021977247927397359,0.2197724792739736,0.024394106548187362,0.03352185813570657,0.027573834890503232,0.16349718753798745,0.3831343314163794,0.3512926176294388,0.01811636877293676,0.016161403159195366,0.002766177679737785,0.00393622077811471
2025-07-31,0,-0.005186249923799655,0.00032566217486703963,0.32566217486703963,-0.0055119120986666945,0.031584836161067956,0.012408225700726453,0.32632827497150724,0.2830207853097683,0.3282168011814365,0.008152365947821547,0.007272631421638438,0.0012447799558820037,0.0017712993501516191
2025-08-31,0,0.03670487654392722,0.00021239238248772093,0.21239238248772094,0.0364924841614395,0.03071317627248058,0.005583701565326903,0.3902633093382873,0.1906634229795151,0.3316803261642177,0.0036685646765196958,0.04607026331593759,0.0005601509801469016,0.0007970847075682285
2025-09-30,0,0.07564916713957887,0.0002221847112997132,0.22218471129971318,0.07542698242827915,0.030320929322616264,0.002512665704397106,0.4121780505533812,0.08579854034078178,0.33946583213346915,0.0016508541044338635,0.12746237178144887,0.0002520679410661057,0.00035868811840571407
2025-10-31,0,0.03171684971953086,0.00011266342109465314,0.11266342109465313,0.031604186298436206,0.030144418195177318,0.001130699566978734,0.4314181291231047,0.03860934315335192,0.33312568162857786,0.0007428843469952385,0.16455400375905194,0.00011343057347974755,0.00016140965328257926
2025-11-30,0,0.012823828953659638,7.798450443689426e-05,0.07798450443689427,0.012745844449222743,0.030064988187829794,0.0005088148051404302,0.41492207892375355,0.017374204419008363,0.3654869559707661,0.00033429795614786477,0.17118498163531082,5.1043758065886396e-05,7.263434397716066e-05
2025-12-31,0,0.01756933440148472,4.895948008009922e-05,0.04895948008009922,0.01752037492140462,0.030029244684523407,0.0002289666623131936,0.4005656297922972,0.007818391988553762,0.38984454332021773,0.00015043408026653912,0.17130713432590883,2.2969691129648875e-05,3.268545478972685e-05
